spokenIn	Libyan_Arabic	Egypt
spokenIn	Libyan_Arabic	Libya
spokenIn	Libyan_Arabic	Niger
spokenIn	Libyan_Arabic	Nigeria
spokenIn	Lou_language	Papua_New_Guinea
spokenIn	Low_German	Germany
spokenIn	Low_German	Netherlands
spokenIn	M_5Cu0101ori_language	New_Zealand
spokenIn	Makassarese_language	Indonesia
spokenIn	Manipuri_language	Bangladesh
spokenIn	Manipuri_language	Burma
spokenIn	Manipuri_language	India
spokenIn	Marathi_language	Australia
spokenIn	Marathi_language	Canada
spokenIn	Marathi_language	Germany
spokenIn	Marathi_language	Guyana
spokenIn	Marathi_language	India
spokenIn	Marathi_language	Israel
spokenIn	Marathi_language	Mauritius
spokenIn	Marathi_language	Netherlands
spokenIn	Marathi_language	Singapore
spokenIn	Marathi_language	South_Africa
spokenIn	Marathi_language	Suriname
spokenIn	Marathi_language	Switzerland
spokenIn	Marathi_language	Trinidad_and_Tobago
spokenIn	Marathi_language	United_States
spokenIn	Middle_Mongol_language	China
spokenIn	Middle_Mongol_language	Mongolia
spokenIn	Middle_Mongol_language	Russia
spokenIn	Mossi_language	Benin
spokenIn	Mossi_language	Burkina_Faso
spokenIn	Mossi_language	Cote_dIvoire
spokenIn	Mossi_language	Ghana
spokenIn	Mossi_language	Mali
spokenIn	Mossi_language	Togo
spokenIn	Nepali_language	Bhutan
spokenIn	Nepali_language	India
spokenIn	Nepali_language	Nepal
spokenIn	Ni_5Cu00E7ard_dialect	France
spokenIn	Ni_5Cu00E7ard_dialect	Monaco
spokenIn	Old_High_German	Austria
spokenIn	Old_High_German	Germany
spokenIn	Old_High_German	Switzerland
spokenIn	Paha_language	Vietnam
spokenIn	Panare_language	Venezuela
spokenIn	Poqomchi__language	Guatemala
spokenIn	Pothohari_dialect	India
spokenIn	Pothohari_dialect	Pakistan
spokenIn	Pothohari_dialect	United_Kingdom
spokenIn	Punjabi_language	Australia
spokenIn	Punjabi_language	Canada
spokenIn	Punjabi_language	India
spokenIn	Punjabi_language	Malaysia
spokenIn	Punjabi_language	Pakistan
spokenIn	Punjabi_language	Saudi_Arabia
spokenIn	Punjabi_language	United_Arab_Emirates
spokenIn	Punjabi_language	United_Kingdom
spokenIn	Punjabi_language	United_States
spokenIn	Ramree_dialect	Bangladesh
spokenIn	Riograndenser_Hunsr_5Cu00FCckisch_German	Brazil
spokenIn	Sabaean_language	Eritrea
spokenIn	Sabaean_language	Ethiopia
